ROWID,Country,State lgd code,State,YearCode,Year,MonthCode,Month,Type of supply,E-way suppliers,E-way bills,E-way asset value
570,India,4,Chandigarh,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Intra State,2237,29182,43599.46
571,India,4,Chandigarh,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Inwards,8446,128791,279994.87
572,India,4,Chandigarh,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Outwards,5100,87495,176106.34
573,India,4,Chandigarh,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Intra State,2216,26527,41265.75
574,India,4,Chandigarh,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Inwards,8489,127395,290732.48
575,India,4,Chandigarh,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Outwards,5064,88872,173427.41
576,India,4,Chandigarh,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Intra State,2239,28718,40624.94
577,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Inwards,18987,406753,122503840241.67
578,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Outwards,6308,298486,150670813871.32
579,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Intra State,8776,495449,78295752739.12
580,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Inwards,19693,410133,124808446700.84
581,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Outwards,6408,303268,159089517526.23
582,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Intra State,8719,479625,101900383518.84
583,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Inwards,20947,448317,130498235930.92
584,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Outwards,6609,337364,178775501068.78
585,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Intra State,9163,554705,100807561251.84
586,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Inwards,23976,508966,143404895245.8
587,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Outwards,7140,346332,167688585912.91
588,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Intra State,10038,603614,94432024562.36
589,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Inwards,21263,395452,115174431859.04
590,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Outwards,6720,283870,143487389642.54
591,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Intra State,9495,463286,74310156166.11
592,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Inwards,21590,407325,125048811443.8
593,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Outwards,7161,315251,158084223372.17
594,India,5,Uttarakhand,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Intra State,9989,459029,77091767861.7
595,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Inwards,21157,409320,12838.92
596,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Outwards,7144,313431,16091.18
597,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Intra State,10088,511651,8468.94
598,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Inwards,21082,401603,11716.43
599,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Outwards,7032,305088,15901.23
600,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Intra State,10146,512263,8641.82
4116,India,31,Lakshadweep,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Intra State,0,0,0
601,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Inwards,22515,445606,13745.59
602,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Outwards,7437,341107,18394.83
603,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Intra State,10970,571440,10581.65
604,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Inwards,22977,422078,12132.24628912
605,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Outwards,7073,302370,15210.721406901
606,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Intra State ,10254,534887,9201.311462712
607,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Inwards,22732,448767,12969.353120635
608,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Outwards,7293,332088,16050.190672009
609,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Intra State ,10336,568228,9842.760286557
610,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Inwards,21042,394166,11702.299066146
611,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Outwards,6960,310789,15300.027297669
612,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Intra State ,9927,498824,8463.328299136
613,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Inwards,20395,379314,11033.254608283
614,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Outwards,6912,289545,14072.524438815
615,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Intra State ,10111,479367,7965.022293249
616,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Inwards,21346,371250,10857.730753021
617,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Outwards,7188,314306,14599.037678358
618,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Intra State ,10025,457775,8788.51136936
619,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Inwards,22881,397492,11509.100234482
620,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Outwards,7362,320297,14874.508519771
621,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Intra State ,10390,483854,8137.467777403
622,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Inwards,23406,396544,12469.988211735
623,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Outwards,7181,311591,14635.926633872
624,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Intra State ,10368,478405,8694.854368533
625,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Inwards,22966,416219,12789.693903503
626,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Outwards,7554,325003,14714.801878616
627,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Intra State ,10506,517989,11633.144388722
628,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Inwards,21460,406082,11522.079285201
629,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Outwards,7635,327283,15006.025033163
630,India,5,Uttarakhand,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Intra State ,10615,474816,8084.507024721
631,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Inwards,21588,420160,12220.763549334
632,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Outwards,7617,329437,15660.930742974
633,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Intra State ,10763,517830,8755.991736632
634,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Inwards,22567,415185,11740.331484129
635,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Outwards,7699,317158,15227.332096491
636,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Intra State ,11002,508251,8728.259008469
637,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Inwards,19634,278050,8426.965797406
638,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Outwards,6865,214143,10810.061696507
639,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Intra State ,10103,305001,6043.573576634
640,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Inwards,5369,56024,2997.196228821
641,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Outwards,2236,56679,4153.741162304
642,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Intra State,3666,80391,1898.226651138
643,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Inwards,14938,177395,7100.666991401
644,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Outwards,5047,156455,9258.986546759
645,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Intra State,8097,236632,4535.964929819
646,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Inwards,20178,323646,9750.622952391
647,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Outwards,6820,254310,13273.655032912
648,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Intra State,9685,390672,6771.462894103
649,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Inwards,21079,392683,11240.179186126
650,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Outwards,7336,297618,14701.766143307
651,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Intra State,10230,478909,7706.496412067
652,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Inwards,21063,394590,11131.744601596
653,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Outwards,7273,291351,15329.019841313
654,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Intra State,10156,494022,7886.445119723
655,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Inwards,23202,467675,12619.142392147
656,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Outwards,7750,333560,16388.399817913
657,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Intra State,10747,577145,9197.723969427
658,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Inwards,26357,537536,13923.409072322
659,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Outwards,8229,366695,17748.010077548
660,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Intra State,11391,646246,10017.223708322
661,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Inwards,24404,460788,1221250.98
662,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Outwards,7816,321752,1560078.3
663,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Intra State,11034,548230,861572.61
664,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Inter State Inwards,23582,478641,14423.5694
665,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Inter State Outwards,8220,364478,17672.1489
666,India,5,Uttarakhand,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Intra State,11466,556252,9276.4933
667,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Inter State Inwards,23364,474102,14292.05
668,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Inter State Outwards,8222,347057,17405.23
669,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Intra State,11683,575397,9935.27
670,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Inwards,24487,476315,14170.5419
671,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Outwards,8401,345491,16890.7681
672,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Intra State,11833,588448,10028.8066
673,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Inwards,26100,516450,16031.59
674,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Outwards,8808,382289,20286.19
675,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Intra State,12856,655024,11706.09
676,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Inwards,23669,433212,13735.4025
677,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Outwards,7729,298516,15962.4415
678,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Intra State,11281,540875,9695.3642
679,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Inwards,15394,261182,10392.2483
680,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Outwards,6249,220109,12465.3943
681,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Intra State,8866,308178,6788.326
682,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Inwards,21311,347831,12198.259
683,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Outwards,7706,285821,15356.4498
684,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Intra State,10699,461113,8318.6432
685,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Inwards,23801,424732,13523.5641
686,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Outwards,8175,328444,16790.6211
687,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Intra State,11502,548884,9448.2851
688,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Inwards,24200,435654,13652.1554
689,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Outwards,8189,331105,16799.3317
690,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Intra State,11607,546907,9246.7292
691,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Inwards,26215,479162,14619.2432
692,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Outwards,8452,354689,17771.3642
693,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Intra State,12022,611143,10126.5418
694,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Inwards,27015,406557,11738.4471
695,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Outwards,8668,357968,18598.1637
696,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Intra State,12506,638026,10995.417
697,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Inwards,27015,406557,11738.4471
698,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Outwards,8668,357968,18598.1637
699,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Intra State,12506,638026,10995.417
700,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Inwards,26576,473292,1572658.5
701,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Outwards,9045,368873,1914451.72
702,India,5,Uttarakhand,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Intra State,12795,570391,1063116.3
703,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Inwards,24914,450589,1579000.3
704,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Outwards,8722,337486,1817770.48
705,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Intra State,12805,566884,1082895.02
706,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Inwards,25259,451719,1559354.47
707,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Outwards,8798,339026,1865145.14
708,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Intra State,12690,552172,1067912.55
709,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Inwards,28261,521357,1812706.69
710,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Outwards,9553,394792,2247583.37
711,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Intra State,14035,655157,1282897.97
712,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Inwards,27796,513652,1716401.23
713,India,5,Uttarakhand,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Outwards,9003,354217,1944140.57
